# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
ENSG00000234503	ENSG00000234503	ENST00000417463		0	0	0	12	0	0	0	0	0	0	9	0	3	0	0	0	0	0	0	0	0	0
ENSG00000234626	ENSG00000234626	ENST00000446543		0	0	0	7	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
ENSG00000234626	ENSG00000234626	ENST00000667569		0	0	0	7	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
ENSG00000234626	ENSG00000234626	ENST00000668765		0	0	0	6	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
ENSG00000234630	ENSG00000234630	ENST00000412149		0	0	0	4	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ENSG00000234688	ENSG00000234688	ENST00000430281		0	0	0	57	0	0	0	0	0	0	3	0	40	0	0	0	0	0	0	0	0	14
ENSG00000234735	ENSG00000234735	ENST00000446663	processed_pseudogene	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
ENSG00000234892	ENSG00000234892	ENST00000419643		0	0	0	16	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	14
ENSG00000235159	ENSG00000235159	ENST00000412643		0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000235159	ENSG00000235159	ENST00000686483		0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000235209	ENSG00000235209	ENST00000450216		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000235237	ENSG00000235237	ENST00000419128		0	0	0	8	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	4
ENSG00000235246	ENSG00000235246	ENST00000420172		0	0	0	17	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	12
ENSG00000235271	ENSG00000235271	ENST00000438113		0	0	0	16	0	0	0	0	0	0	4	0	6	0	0	0	0	0	0	0	0	6
ENSG00000235271	ENSG00000235271	ENST00000447149		0	0	0	12	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	6
ENSG00000235347	ENSG00000235347	ENST00000438230	processed_pseudogene	0	0	0	10	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	6
ENSG00000235617	ENSG00000235617	ENST00000450866	unprocessed_pseudogene	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235776	ENSG00000235776	ENST00000424559	processed_pseudogene	0	0	0	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4
ENSG00000236118	ENSG00000236118	ENST00000448601	unprocessed_pseudogene	0	0	0	6	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2
ENSG00000236132	ENSG00000236132	ENST00000429025	processed_pseudogene	0	1	0	6	0	0	0	0	0	0	3	0	3	0	1	0	0	1	0	0	0	0
ENSG00000236540	ENSG00000236540	ENST00000595864		0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
ENSG00000236540	ENSG00000236540	ENST00000596334		0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
ENSG00000236540	ENSG00000236540	ENST00000598339		0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
ENSG00000236540	ENSG00000236540	ENST00000600617		0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
ENSG00000236540	ENSG00000236540	ENST00000600937		0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
ENSG00000236540	ENSG00000236540	ENST00000601746		0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
ENSG00000236540	ENSG00000236540	ENST00000609191		0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
ENSG00000236540	ENSG00000236540	ENST00000609644		0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
ENSG00000236754	ENSG00000236754	ENST00000443935		0	0	0	81	0	0	0	0	0	0	8	0	34	0	4	0	0	0	0	0	0	35
ENSG00000236754	ENSG00000236754	ENST00000611039		0	0	0	81	0	0	0	0	0	0	8	0	34	0	0	0	0	0	0	0	0	39
ENSG00000236890	ENSG00000236890	ENST00000427227	processed_pseudogene	0	0	0	16	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	5
ENSG00000237347	ENSG00000237347	ENST00000412461	processed_pseudogene	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
ENSG00000237601	ENSG00000237601	ENST00000456260	processed_pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000239446	ENSG00000239446	ENST00000420180		0	0	0	12	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243762	ENSG00000243762	ENST00000412713		0	0	0	14	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	10
ENSG00000249333	ENSG00000249333	ENST00000423821	unprocessed_pseudogene	0	0	0	38	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	14
ENSG00000249590	ENSG00000249590	ENST00000439023	protein_coding	0	0	0	37	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	3
ENSG00000249590	ENSG00000249590	ENST00000439838	protein_coding	0	3	5	29	0	0	0	0	0	0	0	0	27	5	0	0	0	1	0	0	2	3
ENSG00000249590	ENSG00000249590	ENST00000454552	nonsense_mediated_decay	0	0	0	41	4	0	0	0	0	0	0	0	30	0	4	0	0	0	0	0	0	3
ENSG00000250470	ENSG00000250470	ENST00000506097	unprocessed_pseudogene	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252020	ENSG00000252020	ENST00000516211	scaRNA	0	0	0	26	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259421	ENSG00000259421	ENST00000558766	unprocessed_pseudogene	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
ENSG00000261675	ENSG00000261675	ENST00000562756		0	0	0	8	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0
ENSG00000269972	ENSG00000269972	ENST00000602955		0	0	0	42	0	0	0	0	0	0	35	0	0	0	2	0	0	0	0	0	0	5
ENSG00000269987	ENSG00000269987	ENST00000602847		0	0	0	42	0	0	0	0	0	0	23	0	9	0	5	0	0	0	0	0	0	5
ENSG00000270022	ENSG00000270022	ENST00000602478		0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
ENSG00000270083	ENSG00000270083	ENST00000602718		0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272578	ENSG00000272578	ENST00000417194	processed_transcript	0	0	0	18	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272578	ENSG00000272578	ENST00000435868	transcribed_unprocessed_pseudogene	0	0	0	18	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272578	ENSG00000272578	ENST00000438858	processed_transcript	0	0	0	18	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272600	ENSG00000272600	ENST00000608856		0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
ENSG00000272682	ENSG00000272682	ENST00000609936		0	0	0	56	0	0	0	0	0	0	26	0	11	0	7	0	0	0	0	0	0	12
ENSG00000272689	ENSG00000272689	ENST00000608952		0	0	0	16	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	1
ENSG00000272720	ENSG00000272720	ENST00000609162		0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
ENSG00000272779	ENSG00000272779	ENST00000413293	transcribed_unprocessed_pseudogene	0	0	0	21	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	7
ENSG00000272787	ENSG00000272787	ENST00000609736		0	0	0	12	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	7
ENSG00000272821	ENSG00000272821	ENST00000608319		0	0	0	14	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	11
ENSG00000272834	ENSG00000272834	ENST00000609279		0	0	0	24	0	0	0	0	0	0	17	0	0	0	7	0	0	0	0	0	0	0
ENSG00000272940	ENSG00000272940	ENST00000609758		0	0	0	13	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	3
ENSG00000273188	ENSG00000273188	ENST00000607943		0	0	0	18	0	0	0	0	0	0	12	0	0	0	5	0	0	0	0	0	0	1
ENSG00000273203	ENSG00000273203	ENST00000608373		0	0	0	20	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273212	ENSG00000273212	ENST00000608816		0	0	0	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4
ENSG00000273214	ENSG00000273214	ENST00000609265		0	0	0	60	0	0	0	0	0	0	16	0	0	0	11	0	0	0	0	0	0	33
ENSG00000273253	ENSG00000273253	ENST00000608025		0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273272	ENSG00000273272	ENST00000609268		0	0	0	18	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	8
ENSG00000273287	ENSG00000273287	ENST00000609206		0	0	0	35	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273300	ENSG00000273300	ENST00000607934		0	0	0	5	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1
ENSG00000273325	ENSG00000273325	ENST00000608926		0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273350	ENSG00000273350	ENST00000608677		0	0	0	25	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	24
ENSG00000273353	ENSG00000273353	ENST00000610217		0	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274422	ENSG00000274422	ENST00000610778		0	0	0	13	0	0	0	0	0	0	4	0	0	0	3	0	0	0	0	0	0	6
ENSG00000274625	ENSG00000274625	ENST00000614296	scaRNA	0	0	0	29	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	5
ENSG00000274717	ENSG00000274717	ENST00000616842	processed_pseudogene	0	0	0	5	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
ENSG00000275307	ENSG00000275307	ENST00000619464	misc_RNA	0	0	0	37	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	6
ENSG00000275609	ENSG00000275609	ENST00000622821	processed_pseudogene	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275656	ENSG00000275656	ENST00000618747	misc_RNA	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSG00000276057	ENSG00000276057	ENST00000614234	misc_RNA	0	0	0	23	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0
ENSG00000276664	ENSG00000276664	ENST00000610654	misc_RNA	0	0	0	22	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0
ENSG00000276874	ENSG00000276874	ENST00000622906		0	0	0	20	0	0	0	0	0	0	11	0	1	0	0	0	0	0	0	0	0	8
ENSG00000276965	ENSG00000276965	ENST00000616187	misc_RNA	0	0	0	37	0	0	0	0	0	0	34	0	0	0	3	0	0	0	0	0	0	0
ENSG00000278655	ENSG00000278655	ENST00000614827	unprocessed_pseudogene	0	0	0	10	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	7
ENSG00000278657	ENSG00000278657	ENST00000620649		0	0	0	38	0	0	0	0	0	0	19	0	15	0	0	0	0	0	0	0	0	4
ENSG00000278881	ENSG00000278881	ENST00000623531	TEC	0	0	0	8	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0
ENSG00000278881	ENSG00000278881	ENST00000639527	TEC	0	0	0	8	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0
ENSG00000278920	ENSG00000278920	ENST00000623789		0	0	0	9	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0
ENSG00000278960	ENSG00000278960	ENST00000624255		0	0	0	27	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279080	ENSG00000279080	ENST00000624072		0	0	0	59	0	0	0	0	0	0	28	0	0	0	30	0	0	0	0	0	0	1
ENSG00000279085	ENSG00000279085	ENST00000623888		0	0	0	8	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	5
ENSG00000279159	ENSG00000279159	ENST00000624945		0	0	0	5	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	1
ENSG00000279175	ENSG00000279175	ENST00000623440		0	0	0	9	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0
ENSG00000279182	ENSG00000279182	ENST00000623684		0	0	0	71	0	0	0	0	0	0	24	0	0	0	11	0	0	0	0	0	0	36
ENSG00000279278	ENSG00000279278	ENST00000624350		0	0	0	11	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279298	ENSG00000279298	ENST00000623422		0	0	0	10	0	0	0	0	0	0	8	0	0	0	1	0	0	0	0	0	0	1
ENSG00000279440	ENSG00000279440	ENST00000623027		0	0	0	24	0	0	0	0	0	0	4	0	0	0	13	0	0	0	0	0	0	7
ENSG00000279548	ENSG00000279548	ENST00000624101		0	0	0	7	0	0	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	1
ENSG00000279642	ENSG00000279642	ENST00000624619	TEC	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
ENSG00000279652	ENSG00000279652	ENST00000625157		0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279738	ENSG00000279738	ENST00000623726		0	0	0	51	0	0	0	0	0	0	6	0	0	0	39	0	0	0	0	0	0	6
ENSG00000279805	ENSG00000279805	ENST00000624395	TEC	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
ENSG00000279833	ENSG00000279833	ENST00000624656		0	0	0	41	0	0	0	0	0	0	15	0	0	0	22	0	0	0	0	0	0	4
ENSG00000279933	ENSG00000279933	ENST00000623969	TEC	0	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280007	ENSG00000280007	ENST00000623543		0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ENSG00000280011	ENSG00000280011	ENST00000624215		0	0	0	7	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0
ENSG00000280216	ENSG00000280216	ENST00000623458	TEC	0	0	0	16	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	4
ENSG00000280383	ENSG00000280383	ENST00000623075		0	0	0	27	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280434	ENSG00000280434	ENST00000624919		0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ENSG00000281295	ENSG00000281295	ENST00000630737	snoRNA	0	0	0	7	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0
ENSG00000281538	ENSG00000281538	ENST00000626627		0	0	0	10	0	0	0	0	0	0	5	0	5	0	0	0	0	0	0	0	0	0
ENSG00000282012	ENSG00000282012	ENST00000633827		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSG00000283145	ENSG00000283145	ENST00000637734	unprocessed_pseudogene	0	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283809	ENSG00000283809	ENST00000638240	protein_coding	0	0	0	48	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	3
ENSG00000284070	ENSG00000284070	ENST00000639904		0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000284128	ENSG00000284128	ENST00000382243	transcribed_unprocessed_pseudogene	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
ENSG00000284233	ENSG00000284233	ENST00000639500	transcribed_unprocessed_pseudogene	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
ENSG00000284431	ENSG00000284431	ENST00000639722	nonsense_mediated_decay	0	0	0	23	1	0	0	0	0	0	0	0	20	0	1	0	0	0	0	0	0	1
ENSG00000284633	ENSG00000284633	ENST00000641859		0	0	0	21	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0
ENSG00000284633	ENSG00000284633	ENST00000642075		0	0	0	21	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	15
ENSG00000284665	ENSG00000284665	ENST00000641915	unprocessed_pseudogene	0	1	0	21	0	0	0	0	0	0	1	0	8	0	0	0	0	1	0	0	0	13
ENSG00000285025	ENSG00000285025	ENST00000637854	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSG00000285304	ENSG00000285304	ENST00000451997	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	5
ENSG00000285404	ENSG00000285404	ENST00000646701	protein_coding	0	0	0	84	0	0	0	0	0	0	1	0	83	0	0	0	0	0	0	0	0	0
ENSG00000285531	ENSG00000285531	ENST00000647971	processed_pseudogene	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ENSG00000285690	ENSG00000285690	ENST00000649082	transcribed_unprocessed_pseudogene	0	0	0	42	0	0	0	0	0	0	3	0	29	0	0	0	0	0	0	0	0	10
ENSG00000285697	ENSG00000285697	ENST00000650462	processed_transcript	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
ENSG00000285762	ENSG00000285762	ENST00000404092	protein_coding	0	0	0	10	0	0	0	0	0	0	5	0	5	0	0	0	0	0	0	0	0	0
ENSG00000285968	ENSG00000285968	ENST00000650352		0	0	0	49	0	0	0	0	0	0	2	0	37	0	3	0	0	0	0	0	0	7
ENSG00000286070	ENSG00000286070	ENST00000404603	nonsense_mediated_decay	0	0	0	133	1	0	0	0	0	0	0	0	127	0	5	0	0	0	0	0	0	0
ENSG00000286070	ENSG00000286070	ENST00000439775	nonsense_mediated_decay	0	0	0	134	2	0	0	0	0	0	0	0	126	0	6	0	0	0	0	0	0	0
ENSG00000286070	ENSG00000286070	ENST00000651180	processed_transcript	0	0	0	124	0	0	0	0	0	0	13	0	40	0	10	0	0	0	0	0	0	61
ENSG00000286070	ENSG00000286070	ENST00000652248	nonsense_mediated_decay	0	0	0	195	11	0	0	0	0	0	13	0	156	0	15	0	0	0	0	0	0	0
ENSG00000286129	ENSG00000286129	ENST00000652112		0	0	0	74	0	0	0	0	0	0	4	0	63	0	3	0	0	0	0	0	0	4
ENSG00000286195	ENSG00000286195	ENST00000651475		0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ENSG00000286367	ENSG00000286367	ENST00000658236		0	0	0	21	0	0	0	0	0	0	7	0	7	0	5	0	0	0	0	0	0	2
ENSG00000286381	ENSG00000286381	ENST00000657875		0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286381	ENSG00000286381	ENST00000667851		0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286491	ENSG00000286491	ENST00000664614		0	0	0	32	0	0	0	0	0	0	11	0	9	0	0	0	0	0	0	0	0	12
ENSG00000286508	ENSG00000286508	ENST00000661649		0	0	0	20	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	12
ENSG00000286659	ENSG00000286659	ENST00000662963		0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000287817	ENSG00000287817	ENST00000665497		0	0	0	44	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	25
ENSG00000288106	ENSG00000288106	ENST00000656940		0	0	0	29	0	0	0	0	0	0	0	0	16	0	3	0	0	0	0	0	0	10
ENSG00000288153	ENSG00000288153	ENST00000673554	unprocessed_pseudogene	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
ENSG00000288683	ENSG00000288683	ENST00000474897	nonsense_mediated_decay	0	0	0	31	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	10
ENSG00000288719	ENSG00000288719	ENST00000682224		0	0	0	30	0	0	0	0	0	0	5	0	19	0	0	0	0	0	0	0	0	6
ENSG00000288811	ENSG00000288811	ENST00000687007		0	0	0	27	0	0	0	0	0	0	8	0	10	0	0	0	0	0	0	0	0	9
ENSG00000289044	ENSG00000289044	ENST00000690688		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000289244	ENSG00000289244	ENST00000691832		0	0	0	19	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0
ENSG00000289292	ENSG00000289292	ENST00000688408		0	0	0	33	0	0	0	0	0	0	4	0	26	0	3	0	0	0	0	0	0	0
ENSG00000289481	ENSG00000289481	ENST00000685149		0	0	0	20	0	0	0	0	0	0	9	0	0	0	7	0	0	0	0	0	0	4
ENSG00000289517	ENSG00000289517	ENST00000617178	nonsense_mediated_decay	0	0	0	59	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0
ENTHD1	ENSG00000176177	ENST00000325157	protein_coding	0	0	0	111	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0
EP300	ENSG00000100393	ENST00000263253	protein_coding	0	0	0	12	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0
EP300	ENSG00000100393	ENST00000635083	retained_intron	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
EP300	ENSG00000100393	ENST00000635584	processed_transcript	0	0	0	9	0	0	0	0	0	0	7	0	2	0	0	0	0	0	0	0	0	0
EP300	ENSG00000100393	ENST00000674155	protein_coding	0	0	0	12	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0
EP300-AS1	ENSG00000231993	ENST00000420537		0	0	0	17	0	0	0	0	0	0	7	0	10	0	0	0	0	0	0	0	0	0
ESS2	ENSG00000100056	ENST00000252137	protein_coding	0	0	0	31	9	0	0	0	0	0	15	0	7	0	0	0	0	0	0	0	0	0
ESS2	ENSG00000100056	ENST00000434568	nonsense_mediated_decay	0	0	0	19	0	0	0	0	0	0	12	0	7	0	0	0	0	0	0	0	0	0
ESS2	ENSG00000100056	ENST00000472073	retained_intron	0	0	0	19	0	0	0	0	0	0	12	0	7	0	0	0	0	0	0	0	0	0
FAM118A	ENSG00000100376	ENST00000216214	protein_coding	0	1	0	19	0	0	0	0	0	0	0	0	20	0	0	0	0	1	0	0	0	0
FAM118A	ENSG00000100376	ENST00000405673	protein_coding	0	0	0	20	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	7
FAM118A	ENSG00000100376	ENST00000424557	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
FAM118A	ENSG00000100376	ENST00000427777	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
FAM118A	ENSG00000100376	ENST00000441876	protein_coding	0	0	0	20	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	7
FAM118A	ENSG00000100376	ENST00000452238	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
FAM118A	ENSG00000100376	ENST00000477714	retained_intron	0	0	0	20	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	7
FAM118A	ENSG00000100376	ENST00000481447	processed_transcript	0	0	0	18	0	0	0	0	0	0	11	0	7	0	0	0	0	0	0	0	0	0
FAM118A	ENSG00000100376	ENST00000491671	processed_transcript	0	1	0	17	0	0	0	0	0	0	11	0	7	0	0	0	0	1	0	0	0	0
FAM227A	ENSG00000184949	ENST00000355830	protein_coding	0	0	0	33	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0
FAM227A	ENSG00000184949	ENST00000424706	processed_transcript	0	0	0	9	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0
FAM227A	ENSG00000184949	ENST00000484582	retained_intron	0	0	0	9	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0
FAM227A	ENSG00000184949	ENST00000535113	protein_coding	0	0	0	33	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0
FAM227A	ENSG00000184949	ENST00000540952	protein_coding	0	0	0	33	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0
FAM227A	ENSG00000184949	ENST00000541689	processed_transcript	0	0	0	24	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0
FAM227A	ENSG00000184949	ENST00000543295	processed_transcript	0	0	0	21	0	0	0	0	0	0	6	0	15	0	0	0	0	0	0	0	0	0
FAM227A	ENSG00000184949	ENST00000544346	processed_transcript	0	0	0	33	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0
FAM227A	ENSG00000184949	ENST00000608409	processed_transcript	0	0	0	9	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0
FAM230B	ENSG00000215498	ENST00000415376		0	0	0	31	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	11
FAM230B	ENSG00000215498	ENST00000415704		0	0	0	22	0	0	0	0	0	0	9	0	2	0	0	0	0	0	0	0	0	11
FAM230B	ENSG00000215498	ENST00000420583	retained_intron	0	0	0	22	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	11
FAM230B	ENSG00000215498	ENST00000421576		0	0	0	25	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	11
FAM230B	ENSG00000215498	ENST00000424410		0	0	0	25	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	11
FAM230B	ENSG00000215498	ENST00000430463	retained_intron	0	0	0	22	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	11
FAM230B	ENSG00000215498	ENST00000446717	retained_intron	0	0	0	25	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	11
FAM230B	ENSG00000215498	ENST00000451257		0	0	0	31	0	0	0	0	0	0	0	0	20	0	3	0	0	0	0	0	0	8
FAM230D	ENSG00000187979	ENST00000434390		0	0	0	19	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	12
FAM230F	ENSG00000276095	ENST00000614596		0	0	0	24	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	16
